especie_key,tipo_especie,nombre_comun,nombre_cientifico,categoria_iucn,categoria_iucn_label,es_amenazada
1,AVES,MARTINICA,PORPHYRULA MARTINICA (LINNAEUS),NE,No evaluada,False
2,ARACNIDOS,TARANTULA,ARAÑA POLLERA,NE,No evaluada,False
3,AVES,CHOLIBA,OTUS CHOLIBA,NE,No evaluada,False
4,AVES,LORA CABECIAZUL,PIONUS MENSTRUUS,NE,No evaluada,False
5,REPTILES,IGUANA,IGUANA IGUANA,NE,No evaluada,False
6,MAMIFEROS,HOFFMANNI,CHOLOEPUS HOFFMANNI W.H. PETERS,NE,No evaluada,False
7,REPTILES,TORTUGA ICOTEA,TRACHEMYS SCRIPTA,NE,No evaluada,False
8,AVES,GUACAMAYEJA,ARA SEVERA,NE,No evaluada,False
9,AVES,GUACAMAYA AZUL AMARILLA,ARA ARARAUNA,NE,No evaluada,False
10,AVES,GUACAMAYA BANDERA,ARA MACAO,NE,No evaluada,False
11,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,NE,No evaluada,False
12,AVES,LORA FRENTIAMARILLA,AMAZONA AMAZONICA,NE,No evaluada,False
13,AVES,MOCHO ORELHUDO,RHINOPTYNX CLAMATOR,NE,No evaluada,False
14,REPTILES,TORTUGA MORROCOY,GEOCHELONE CARBONARIA,NE,No evaluada,False
15,MAMIFEROS,NOVEMCINCTUS,DASYPUS NOVEMCINCTUS LINNAEUS,NE,No evaluada,False
16,MAMIFEROS,NASUA,NASUA NASUA,NE,No evaluada,False
17,MAMIFEROS,PUERCO ESPIN,COENDU SP.,NE,No evaluada,False
18,REPTILES,BOA,BOA CONSTRICTOR,NE,No evaluada,False
19,MAMIFEROS,NOVENCNCTUS,DASYPUS NOVENCNCTUS,NE,No evaluada,False
20,MAMIFEROS,TITI PIEL ROJA,SAGUINUS LEUCOPUS,NE,No evaluada,False
21,AVES,IGNOBILIS,TURDUS IGNOBILIS,NE,No evaluada,False
22,AVES,VITRIOLINA,TANGARA VITRIOLINA,NE,No evaluada,False
23,AVES,MIRLA PANTANERA,TURDUS FUSCATER,NE,No evaluada,False
24,AVES,TURPIAL,ICTERUS CHRYSATER,NE,No evaluada,False
25,AVES,CANARIO SILVESTRE,SICALIS FLAVEOLA,NE,No evaluada,False
26,AVES,SPIZA,CHLOROPHANES SPIZA,NE,No evaluada,False
27,MAMIFEROS,FLAVUS,POTOS FLAVUS (SCHREBER),NE,No evaluada,False
28,AVES,TUCAN CONFITE,RAMPHASTOS SULPHURATUS,NE,No evaluada,False
29,AVES,PERICO REAL,BROTOGERIS JUGULARIS,NE,No evaluada,False
30,AVES,FLAMINGO ROSADO,PHOENICOPTERUS RUBER,NE,No evaluada,False
31,AVES,PERICO REAL,BOTOGERIS JUGULARIS,NE,No evaluada,False
32,AVES,MAGNIROSTRIS,BUTEO MAGNIROSTRIS,NE,No evaluada,False
33,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,NE,No evaluada,False
34,REPTILES,BABILLA,CAIMAN COCODRYLUS,NE,No evaluada,False
35,MAMIFEROS,MONO MAICERO,CEBUS ALBIFRONS,NE,No evaluada,False
36,REPTILES,TORTUGA PALMERA,RHINOCLEMMYS MELANOSTERNA,NE,No evaluada,False
37,MAMIFEROS,LONGICAUDIS ANNECTENS,LUTRA LONGICAUDIS ANNECTENS FORSYTH-MAJOR,NE,No evaluada,False
38,REPTILES,BOA CONSTRICTOR,BOA CONSTRICTOR,NE,No evaluada,False
39,MAMIFEROS,PEREZOSO DE ANTIFAZ,BRADYPUS VARIEGATUS,NE,No evaluada,False
40,REPTILES,TORTUGA CHARAPA,PODOCNEMYS EXPANSA,NE,No evaluada,False
41,AVES,SULPHURATUS,PITANGUS SULPHURATUS,NE,No evaluada,False
42,MAMIFEROS,ZORRO,DUSCICION THOUS,NE,No evaluada,False
43,REPTILES,CORAIS,DRYMARCHON CORAIS MELANURUS,NE,No evaluada,False
44,MAMIFEROS,MONO CARIBLANCO,CEBUS CAPUCHINUS,NE,No evaluada,False
45,MAMIFEROS,GRANATENSIS,SCIURUS GRANATENSIS,NE,No evaluada,False
46,AVES,SEGMENTATA SEGMENTATA,UROPSALIS SEGMENTATA SEGMENTATA (CASSIN),NE,No evaluada,False
47,AVES,CHILENSIS,VANELLUS CHILENSIS,NE,No evaluada,False
48,AVES,AUTUMNALIS,AMAZONA AUTUMNALIS,NE,No evaluada,False
49,REPTILES,PETOLAE,OXYRHOPHUS PETOLAE,NE,No evaluada,False
50,AVES,NIGRICANS,SAYORNIS NIGRICANS,NE,No evaluada,False
51,AVES,LORA CARISUCIA,ARATINGA PERTINAX,NE,No evaluada,False
52,MAMIFEROS,ZARIGÜEYA,CALUROMYS DERBIANUS,NE,No evaluada,False
53,MAMIFEROS,SENICULUS SENICULUS,ALOUATTA SENICULUS SENICULUS (LINNAEUS),NE,No evaluada,False
54,AVES,SPARVERIUS,FALCO SPARVERIUS,NE,No evaluada,False
55,MAMIFEROS,MANO LANUDO,LAGOTHRIX LAGOTRICHA,NE,No evaluada,False
56,AVES,IBIS,BUBULCUS IBIS,NE,No evaluada,False
57,MAMIFEROS,MONO CACHUDO,CEBUS APELLA,NE,No evaluada,False
58,AVES,ARICULATA,ZENEIDA ARICULATA,NE,No evaluada,False
59,MAMIFEROS,MONO ARDILLA,SAIMIRI SCIUREUS,NE,No evaluada,False
60,REPTILES,ANNULATA,LEPTODEIRA ANNULATA,NE,No evaluada,False
61,REPTILES,GEOCHELONE DENTICULATA,GEOCHELONE DENTICULATA,NE,No evaluada,False
62,AVES,FULIGINOSA,DENDROCINCLA FULIGINOSA,NE,No evaluada,False
63,AVES,TZACATL,AMAZILIA TZACATL,NE,No evaluada,False
64,AVES,ATRATUS,CORAGYPS ATRATUS,NE,No evaluada,False
65,AVES,DESCONOCIDO,DESCONOCIDO,NE,No evaluada,False
66,MAMIFEROS,YAGUARONDI,HERPAILURUS YAGUARONDI,NE,No evaluada,False
67,REPTILES,DESCONOCIDO,SPILOTES SP.,NE,No evaluada,False
68,MAMIFEROS,PERRO VENADERO,SPEOTHOS VENATICUS,NE,No evaluada,False
69,REPTILES,MONTICOLA,CHIRONIUS MONTICOLA,NE,No evaluada,False
70,MAMIFEROS,PACA,AGOUTI PACA,NE,No evaluada,False
71,AVES,LINEATUS,DRYOCOPUS LINEATUS,NE,No evaluada,False
72,MAMIFEROS,PUNCTATA,DASYPROCTA PUNCTATA J.E. GRAY,NE,No evaluada,False
73,MAMIFEROS,TIGRILLO,LEOPARDIS WIEDII,NE,No evaluada,False
74,AVES,GAVILAN CAMINERO,RUPORNIX MAGNIROSTRI,NE,No evaluada,False
75,CRUSTACEOS,CANGREJO DE MAR,GEOCARCINUS RURICOLA,NE,No evaluada,False
76,CRUSTACEOS,CANGREJO DE AGUA DULCE,NEOSTRENGERIA  SP,NE,No evaluada,False
77,MAMIFEROS,ALBIVENTRIS ANDINA,DIDELPHIS ALBIVENTRIS ANDINA J.A. ALLEN,NE,No evaluada,False
78,AVES,BUHO DE ANTEOJOS,PULSATRIX PERSPICILLATA,NE,No evaluada,False
79,AVES,PRASINU ALBIVITTA,AULACORHYNCHUS PRASINU ALBIVITTA (BOISSONNEAU),NE,No evaluada,False
80,AVES,PALOMAS COLLAJERAS,COLUMBA FASCIATA,NE,No evaluada,False
81,MAMIFEROS,PUNCTATA,DASYPROCTA PUNCTATA,NE,No evaluada,False
82,ESPECIMENES,BOA CONSTRICTOR,BOA CONSTRICTOR,NE,No evaluada,False
83,REPTILES,TORTUGA MORDEDORA,CHELYDRA SERPENTINA,NE,No evaluada,False
84,ESPECIMENES,CUSUMBO,NASAU NASAU,NE,No evaluada,False
85,AVES,CONSPICILLATUS,FORPUS CONSPICILLATUS  SUBSP. PERQUITO,NE,No evaluada,False
86,AVES,COMPAS,MELANERPES RUBRICAPILLUS,NE,No evaluada,False
87,AVES,PISINGOS,DENDROCYGNA AUTUMNALIS,NE,No evaluada,False
88,AVES,WAGLERI,ARATINGA WAGLERI,NE,No evaluada,False
89,ESPECIMENES,PERRO DE MONTE,POTOS FLAVUS,NE,No evaluada,False
90,REPTILES,LOVERIDGEI,ATRACTUS LOVERIDGEI,NE,No evaluada,False
91,REPTILES,SERPIENTE RABO DE AJI,LAMPROPELTIS TRIANGULUM,NE,No evaluada,False
92,REPTILES,CLELIA CLELIA,CLELIA CLELIA,NE,No evaluada,False
93,MAMIFEROS,HORMIGUERO,TAMANDUA TETRADACTYLA,NE,No evaluada,False
94,REPTILES,BIVITTATUS,DENDROPHIDION BIVITTATUS,NE,No evaluada,False
95,MAMIFEROS,MONO ARAÑA,ATELES BELZEBUTH,NE,No evaluada,False
96,MAMIFEROS,TIGRINA,FELIS TIGRINA,NE,No evaluada,False
97,MAMIFEROS,LEMORINUS LEMORINUS,AOTUS LEMORINUS LEMORINUS (E. GEFFROY - ST. HILAIRE),NE,No evaluada,False
98,AVES,AEDON,TROGLODYTES AEDON,NE,No evaluada,False
99,AVES,CARIPENSIS,STEATORNIS CARIPENSIS HUMBOLDT,NE,No evaluada,False
100,AVES,GILVUS,MIMUS GILVUS,NE,No evaluada,False
101,AVES,ARRENDAJO,CACICUS CELA,NE,No evaluada,False
102,AVES,RAMPHASTINUS,SEMNORNIS RAMPHASTINUS,NE,No evaluada,False
103,AVES,TURPIAL GUAJIRO TOCHE,ICTERUS ICTERUS,NE,No evaluada,False
104,AVES,AZULEJO,TRHAUPIS EPISCOPUS,NE,No evaluada,False
105,ESPECIMENES,MANTARAYA,MANTA RAYA,NE,No evaluada,False
106,ESPECIMENES,CAPARAZON TORTUGA,CAPARAZON TORTUGA,NE,No evaluada,False
107,MAMIFEROS,VIRGINIANUS,ODOCOILEUS VIRGINIANUS (ZIMMERMAN),NE,No evaluada,False
108,MOLUSCOS,CARACOLES,SPROPHOCHEILUS OBLONGUS,NE,No evaluada,False
109,ESPECIMENES,PACARANA,DINOMIYS BRANIICKII,NE,No evaluada,False
110,ESPECIMENES,ARMADILLO,DASYPUS NOVENMCINTUS,NE,No evaluada,False
111,MAMIFEROS,CHIGÜIRO,HYDROCHAERIS HYDROCHAERIS,NE,No evaluada,False
112,AVES,LORA OJIPLATA,AMAZONA FARINOSA,NE,No evaluada,False
113,MAMIFEROS,BRANICKII,DINOMYS BRANICKII,NE,No evaluada,False
114,AVES,PERSPICAX,PENELOPE PERSPICAX,NE,No evaluada,False
115,AVES,RUSTICA,HIRUNDO RUSTICA,NE,No evaluada,False
116,AVES,GUACAMAYA ROJA,ARA CHLOROPTERA,NE,No evaluada,False
117,ANFIBIOS,RANA TORO,RANA CASTESBEIANA,NE,No evaluada,False
118,ANFIBIOS,MARINUS,BUFO MARINUS,NE,No evaluada,False
119,AVES,AVESTRUS,ESTRUTIO CAMELUS,NE,No evaluada,False
120,MAMIFEROS,THOUS,CERDOCYON THOUS,NE,No evaluada,False
121,ESPECIMENES,IGUANA,IGUANA IGUANA,NE,No evaluada,False
122,AVES,LANIIROSTRIS,EUPHONIA LANIIROSTRIS,NE,No evaluada,False
123,MAMIFEROS,RUFINA,MAZAMA RUFINA BOURCIER & PUCHERÁN,NE,No evaluada,False
124,REPTILES,ANNULATA,LEPTODEIRA ANNULATA CF.,NE,No evaluada,False
125,AVES,EPISCOPUS,THRAUPIS EPISCOPUS,NE,No evaluada,False
126,MAMIFEROS,MARSUPIALIS,DIDELPHIS MARSUPIALIS,NE,No evaluada,False
127,AVES,MOMOTA,MOMOTUS MOMOTA,NE,No evaluada,False
128,MAMIFEROS,MURCIELAGO,NOCTILIO ALBIVENTRIS,NE,No evaluada,False
129,REPTILES,CAMALEON,CAMALEON,NE,No evaluada,False
130,REPTILES,CHLORIS,ANOLIS CHLORIS,NE,No evaluada,False
131,AVES,AZULEJO,THRAUPIS EPISCOPUS,NE,No evaluada,False
132,AVES,LONGIROSTRIS RUFICERVIX,CAPRIMULGUS LONGIROSTRIS RUFICERVIX (P.L. SCLATER),NE,No evaluada,False
133,REPTILES,DESCONOCIDO,LEPIDOBLEPHARIS SP.,NE,No evaluada,False
134,AVES,ALBA,TYTO ALBA,NE,No evaluada,False
135,REPTILES,SERPIENTE CASCABEL,CROTALUS DIRUSSUS,NE,No evaluada,False
136,AVES,JACULA,HELIODOXA JACULA,NE,No evaluada,False
137,AVES,TINGUA NEGRUZCA,PARDIRALLUS NIGRACANS,NE,No evaluada,False
138,MAMIFEROS,TITI PIEL ROJA,SAGUINUS OEDIPUS,NE,No evaluada,False
139,MAMIFEROS,TIGRILLO,LEOPARDUS TIGRINUS,NE,No evaluada,False
140,AVES,MELANOLEUCUS AUSTRALIS,GERANOAETUS MELANOLEUCUS AUSTRALIS SWANN,NE,No evaluada,False
141,REPTILES,PERCARINATUM,DENDROPHIDION PERCARINATUM,NE,No evaluada,False
142,MAMIFEROS,TITI BEBE LECHE,SAGUINUS FUSCICOLLIS,NE,No evaluada,False
143,ESPECIMENES,SERPIENTE CASCABEL,CROTALUS DURISSUS,NE,No evaluada,False
144,AVES,HAEMATOPYGUS,AULACORHYNCHUS HAEMATOPYGUS,NE,No evaluada,False
145,ARACNIDOS,TARANTULA,TARANTULA,NE,No evaluada,False
146,AVES,COTORRA ALIROJA,ARATINGA LEUCOPHTALMUS,NE,No evaluada,False
147,AVES,POECILURUS POECILURUS,KNIPOLEGUS POECILURUS POECILURUS (P.L. SCLATER),NE,No evaluada,False
148,AVES,SWAINSONII,RAMPHASTOS SWAINSONII,NE,No evaluada,False
149,AVES,CHALCOPTERUS,PIONUS CHALCOPTERUS,NE,No evaluada,False
150,ANFIBIOS,DESCONOCIDO,INDETERMINADA SP.,NE,No evaluada,False
151,REPTILES,FALSA CORAL,ERYTHROLAMPRUS  BIZONA,NE,No evaluada,False
152,AVES,STYGIUS ROBUSTUS,ASIO STYGIUS ROBUSTUS KELSO,NE,No evaluada,False
153,AVES,CHIMACHIMA,MILVALGO CHIMACHIMA,NE,No evaluada,False
154,AVES,GRISEUS,NYCTIBIUS GRISEUS,NE,No evaluada,False
155,AVES,CAROLIENSIS,CAPRIMULGUS CAROLIENSIS GMELIN,NE,No evaluada,False
156,AVES,YNCAS,CYANOCORAX YNCAS,NE,No evaluada,False
157,AVES,BUHO RAYADO,ASIO CLAMATUR,NE,No evaluada,False
158,AVES,COLUMBARIUS,FALCO COLUMBARIUS,NE,No evaluada,False
159,AVES,CYANOLEUCA,NOTIOCHELIDON CYANOLEUCA,NE,No evaluada,False
160,AVES,INSEPARABLE,AGAPORNIS PERSONATA,NE,No evaluada,False
161,ANFIBIOS,SALAMANDRA,SALAMANDRA SALAMANDRA,NE,No evaluada,False
162,AVES,MELANOLEUCUS,CAMPEPHILUS MELANOLEUCUS,NE,No evaluada,False
163,AVES,TORQUATA,CERYLE TORQUATA,NE,No evaluada,False
164,AVES,ALBITARSUS,CICCABA ALBITARSUS (BONAPARTE),NE,No evaluada,False
165,MAMIFEROS,GRANATENSIS QUINDIANUS,SCIURUS GRANATENSIS QUINDIANUS (J.A. ALLEN),NE,No evaluada,False
166,AVES,FASCIATA ALBILINEA,COLUMBA FASCIATA ALBILINEA BONAPARTE,NE,No evaluada,False
167,ESPECIMENES,BABILLA DISECADA,CAIMA COCODRILUS,NE,No evaluada,False
168,ESPECIMENES,DANTA,TAPIRUS TERRESTRIS,NE,No evaluada,False
169,ESPECIMENES,TIGRILLO (PIEL),FELIX PARDALIS,NE,No evaluada,False
170,ESPECIMENES,VENADO (PIEL),MAZAMA RUFINA,NE,No evaluada,False
171,AVES,AVESTRUZ,STRUTHIO CAMELIUS,NE,No evaluada,False
172,AVES,RUBINUS,PYROCEPHALUS RUBINUS,NE,No evaluada,False
173,ESPECIMENES,LEON,PANTHERA LEO,NE,No evaluada,False
174,MAMIFEROS,TIGRILLO (PIEL),LEOPARDUS PARDALIS,NE,No evaluada,False
175,AVES,BRISSONII,CYANOCOMPSA BRISSONII,NE,No evaluada,False
176,AVES,PERUVIANA,RUPICOLA PERUVIANA,NE,No evaluada,False
177,AVES,CORCOMORAN NEOTROPICAL,PHALACROCORAX BRASILIANUS,NE,No evaluada,False
178,AVES,VERMICULATUS,OTUS (VERMICULATUS?),NE,No evaluada,False
179,AVES,PUNCTIGULA,CHRYSOPTILUS PUNCTIGULA,NE,No evaluada,False
180,REPTILES,GALERITUS,BASILISCUS GALERITUS,NE,No evaluada,False
181,MAMIFEROS,TAMARINO GEOFFROYI,SAGUINUS GEOFFROYI,NE,No evaluada,False
182,AVES,SUIRIRI CARIBLANCO,DENDROCYGNA VIUDATA,NE,No evaluada,False
183,REPTILES,SERPIENTE,IMANTODES CENCHOA,NE,No evaluada,False
184,ESPECIMENES,CONCHAS DE CARACOL,HELIX ASPERSA,NE,No evaluada,False
185,MOLUSCOS,CARACOL COMUN DE JARDIN,HELIX ASPERSA,NE,No evaluada,False
186,PRODUCTOS,IGUANA (HUEVOS),IGUANA IGUANA,NE,No evaluada,False
187,AVES,CINNAMOMEA,PYRRHOMYIAS CINNAMOMEA,NE,No evaluada,False
188,ESPECIMENES,AGUILA,PANDION ALIAETUS,NE,No evaluada,False
189,AVES,PLATYPTERUS,BUTEO PLATYPTERUS,NE,No evaluada,False
190,MAMIFEROS,GUAGUA LOBA,DINOMYS BRANICKII,NE,No evaluada,False
191,AVES,IBIS NEGRO,MESEMBRINISBIS CAYANNENSIS,NE,No evaluada,False
192,AVES,PRINCEPS,LEUCOPTERNIS PRINCEPS,NE,No evaluada,False
193,ESPECIMENES,PICO DE TUCAN,RAMPHASTOS SP,NE,No evaluada,False
194,AVES,TALPACOTI,COLUMBINA TALPACOTI,NE,No evaluada,False
195,AVES,ZONARIS,STREPTOPROCNE ZONARIS,NE,No evaluada,False
196,REPTILES,OJO DE GATO,LEPTODEIRA SEPTENTRIONALI,NE,No evaluada,False
197,AVES,ALCARAVAN,BURHINUS BISTRATUS,NE,No evaluada,False
198,AVES,HALIAETUS,PANDION HALIAETUS,NE,No evaluada,False
199,AVES,HALCON APLOMADO,FALCO FEMORALIS,NE,No evaluada,False
200,AVES,CARACARA,CARACARA PLANCUS,NE,No evaluada,False
201,MAMIFEROS,THOUS SUBSP.,CERDOCYON THOUS SUBSP.,NE,No evaluada,False
202,REPTILES,HICOTEA,TRACHEMYS CALLIROSTRIS,NE,No evaluada,False
203,ARACNIDOS,ARAÑA TIGRE,ARAGIOPE BRUENNICHI,NE,No evaluada,False
204,MAMIFEROS,CONEJO SILVESTRE,SYLVILAGUS BRASILIENSIS,NE,No evaluada,False
205,REPTILES,SCHLEGELLII,BOTHROPS SCHLEGELLII,NE,No evaluada,False
206,AVES,ARTHUS,TANGARA ARTHUS,NE,No evaluada,False
207,AVES,GUARAUNA,ARAMUS GUARAUNA,NE,No evaluada,False
208,ESPECIMENES,TORTUGA HICOTEA,TRACHEMYS SCRIPTA,NE,No evaluada,False
209,REPTILES,CAZADORA VERDE,LEPTOPHIS AHAETULLA,NE,No evaluada,False
210,AVES,VIRGATA,CICCABA VIRGATA,NE,No evaluada,False
211,AVES,FRANCIAE,AMAZILIA FRANCIAE,NE,No evaluada,False
212,ANFIBIOS,DESCONOCIDO,BOLITOGLOSSA SP.,NE,No evaluada,False
213,AVES,PATO DE TORRENTE,MARGANETTA ARMATA,NE,No evaluada,False
214,AVES,GUACAMAYA VERDE,ARA MILITARIS,NE,No evaluada,False
215,MAMIFEROS,MARTEJA,AOTUS TRIVIGATUS,NE,No evaluada,False
216,AVES,GOUDOTII,CHAMAEPETES GOUDOTII,NE,No evaluada,False
217,AVES,CURRUCUTU,MEGASCOPS CHOLIBA,NE,No evaluada,False
218,MAMIFEROS,SP. (FRENATA O FELIPEI),MUSTELA SP. (FRENATA O FELIPEI),NE,No evaluada,False
219,ARTROPODOS,ARTROPODOS,PHYLLIUM SP,NE,No evaluada,False
220,AVES,TUMULTUOSUS SENILOIDES,PIONUS TUMULTUOSUS SENILOIDES (MASSENA & SOUANCÉ),NE,No evaluada,False
221,ANFIBIOS,AUREOGUTTATUM,HYALINOBATRACHIUM AUREOGUTTATUM,NE,No evaluada,False
222,AVES,ABURRI,ABURRIA ABURRI,NE,No evaluada,False
223,ESPECIMENES,YAGUARONDI,YAFUARONDI,NE,No evaluada,False
224,REPTILES,TORTUGA MORROCOY,CHELONOIDIS CARBONARIA,NE,No evaluada,False
225,AVES,BRACHYURA,CHAETURA BRACHYURA,NE,No evaluada,False
226,MAMIFEROS,FULIGINOSA CANDELENSIS,DASYPROCTA FULIGINOSA CANDELENSIS J.A. ALLEN,NE,No evaluada,False
227,REPTILES,CARINATUS,CHIRONIUS CARINATUS,NE,No evaluada,False
228,AVES,PAUJIL,CRAX TORMENTOSA,NE,No evaluada,False
229,MAMIFEROS,AEMADILLO ZAPILOTE O COLA DESNUDA,CABASSOUS INICINTUS,NE,No evaluada,False
230,AVES,ANI,CROTOPHAGA ANI,NE,No evaluada,False
231,AVES,AMERICANUS,COCCYZUS AMERICANUS,NE,No evaluada,False
232,ESPECIMENES,JAGUAR,PANTHERA ONCA,NE,No evaluada,False
233,AVES,MELANOLEUCOS MALHERBII,CAMPEPHILUS MELANOLEUCOS MALHERBII (G.R. GRAY),NE,No evaluada,False
234,REPTILES,DESCONOCIDO,PORTHIDIUM NASUTUM,NE,No evaluada,False
235,REPTILES,BODDAERTHI,MASTIGODRYAS BODDAERTHI,NE,No evaluada,False
236,CRUSTACEOS,AEGLAE SP,CANGREJO,NE,No evaluada,False
237,AVES,NYCTICORAX,NYCTICORAX NYCTICORAX,NE,No evaluada,False
238,MAMIFEROS,MONO ARAÑA,ATELES HYBRIDUS,NE,No evaluada,False
239,ESPECIMENES,ARDILLA,SCIURUS GRANATENSIS,NE,No evaluada,False
240,AVES,PAVA,ORTALIS MOTMOT,NE,No evaluada,False
241,MOLUSCOS,CARACOL ROMANO,HELIX POMATIA,NE,No evaluada,False
242,MAMIFEROS,PUERCO ESPIN,ATELERIX ALBIVENTRIS,NE,No evaluada,False
243,REPTILES,MIPARTITUS,MICRURUS MIPARTITUS,NE,No evaluada,False
244,AVES,CARPINTERO REAL,COLOPTES MELANOCHLOROS,NE,No evaluada,False
245,ARACNIDOS,ARAÑA DE JARDIN O TIGRE,ARANEUS DIADEMATOS,NE,No evaluada,False
246,MAMIFEROS,MURCIELAGO,CHIROPTERA SP.,NE,No evaluada,False
247,AVES,SENILIS,MYORNIS SENILIS (LA FRESNAYE),NE,No evaluada,False
248,MAMIFEROS,ZORRO CANGREJERO,CERDOCYON THOUS,NE,No evaluada,False
249,AVES,GARCITA AZULADA O RAYADA,BUTERIDES STRIATA,NE,No evaluada,False
250,AVES,CRISTATER,ICTERUS CRISTATER,NE,No evaluada,False
251,AVES,COCOI,ARDEA COCOI,NE,No evaluada,False
252,AVES,AÍBICOLLIS,SALTATOR AÍBICOLLIS,NE,No evaluada,False
253,AVES,PALOMA COLLAREJA,STREPTOPELIA DECAOCTO,NE,No evaluada,False
254,AVES,GUACAMAYA VERDE LIMON,ARA AMBIGUA,NE,No evaluada,False
255,AVES,COTORRA LLANERA COTORRA PECHIBLANCA,PIONITES MELANOCEPHALA,NE,No evaluada,False
256,AVES,DIMIDIATUS,RAMPHOCELUS DIMIDIATUS,NE,No evaluada,False
257,AVES,ICTERONOTUS,RAMPHOCELUS ICTERONOTUS,NE,No evaluada,False
258,AVES,TANGARA DE PALMERA,THRAUPIS PALMARUM,NE,No evaluada,False
259,AVES,FLAVA,PIRANGA FLAVA,NE,No evaluada,False
260,REPTILES,BOS CONSTRICTOR,BOA CONSTRICTOR,NE,No evaluada,False
261,ESPECIMENES,CHIGUIRO,HIDROCHAERIS HIDROCHAERIS,NE,No evaluada,False
262,ESPECIMENES,JAGUAR,PANTHERA LEO,NE,No evaluada,False
263,MAMIFEROS,MONO ARAÑA,ATELES FUSCICEPS,NE,No evaluada,False
264,AVES,ARMATA,MERGANETTA ARMATA,NE,No evaluada,False
265,AVES,ALBOGULARIS ALBOGULARIS,OTUS ALBOGULARIS ALBOGULARIS (CASSIN),NE,No evaluada,False
266,AVES,INFUSCATUS,PHIMOSUS INFUSCATUS,NE,No evaluada,False
267,MOLUSCOS,CARACOL,MEGALONULIM OBLONGUS,NE,No evaluada,False
268,AVES,AMAZONA FESTIVA,AMAZONA FESTIVA,NE,No evaluada,False
269,MAMIFEROS,TAMANDUA,TAMANDUA MEXICANA,NE,No evaluada,False
270,AVES,GARCETA AZUL,AGRETTA CAERULES,NE,No evaluada,False
271,REPTILES,PITON REAL,PYTHON REGIUS,NE,No evaluada,False
272,MAMIFEROS,DESCONOCIDO,MARMOSA SP.,NE,No evaluada,False
273,AVES,COLIBRI COLIMORADO,AMAZILIA VIRIDIGASTER,NE,No evaluada,False
274,REPTILES,TARICAYA,PODOCNEMYS UNIFILIS,NE,No evaluada,False
275,AVES,PICO GORDO LONCHURA,LONCHURA ATRICAPILLA,NE,No evaluada,False
276,REPTILES,MATAGANADO,TANTILLA LONGIFRONTALIS,NE,No evaluada,False
277,AVES,HERODIAS,ARDEA HERODIAS,NE,No evaluada,False
278,MAMIFEROS,TITI COBRIZO,CALLICEBUS CUPREUS,NE,No evaluada,False
279,AVES,GUACHARACA,ORTALIS MOTMOT,NE,No evaluada,False
280,ESPECIMENES,PUMA,PUMA CONCOLOR,NE,No evaluada,False
281,MAMIFEROS,ARMADILLO COLA DE TRAPO,CABASSOUS CENTRALIS,NE,No evaluada,False
282,AVES,CARPINTERO DE NUTAL,PICOIDES NUTTALLI,NE,No evaluada,False
283,ESPECIMENES,TAMANDUA,TAMANDUA MEXICANA,NE,No evaluada,False
284,ANFIBIOS,RANA VENENOSA DEL CAUCA,RANITOMEYA BOMBETES,NE,No evaluada,False
285,REPTILES,DESCONOCIDO,ANOLIS,NE,No evaluada,False
286,REPTILES,CORREDORA,MASTIGODRYAS MELANOLOMUS,NE,No evaluada,False
287,AVES,PATO REAL,CAIRINA MOSCHATA,NE,No evaluada,False
288,AVES,PRASINUS,AULACORHYNCHUS PRASINUS,NE,No evaluada,False
289,REPTILES,NEBULATA,SIBON NEBULATA,NE,No evaluada,False
290,AVES,THULA,EGRETA THULA,NE,No evaluada,False
291,AVES,CIRIRI,COMPTODTOMA OBSOLETUM,NE,No evaluada,False
292,AVES,BONARIENSIS,MOLOTHRUS BONARIENSIS,NE,No evaluada,False
293,MAMIFEROS,DISCOLOR,PHYLLOSTOMUS DISCOLOR,NE,No evaluada,False
294,REPTILES,DESCONOCIDO,BASILISCUS SP.,NE,No evaluada,False
295,AVES,CAYANA,PIAYA CAYANA,NE,No evaluada,False
296,AVES,AVES,XENERPESTES MINLOSI,NE,No evaluada,False
297,AVES,GAVILAN CARACOLERO,ROSTRHAMUS SOCIABILIS,NE,No evaluada,False
298,MAMIFEROS,MOLOSSUS,MOLOSSUS MOLOSSUS,NE,No evaluada,False
299,REPTILES,TORTUGA NARIZONA,RHINOCLEMYS NASUTA,NE,No evaluada,False
300,ESPECIMENES,CORAL MATA GANADO,TANTILLA LONGIFRONTALIS,NE,No evaluada,False
301,ESPECIMENES,CAZADORA,ERYTHROLAMPRUS BIZONUS,NE,No evaluada,False
302,ESPECIMENES,EQUIX VERRUGOSA,LACHESIS ACROCHARTA,NE,No evaluada,False
303,ESPECIMENES,CAZADORA,CHERONIUS GRANDISQUAMIS,NE,No evaluada,False
304,ESPECIMENES,CAZADORA,SIBON NEBULATA,NE,No evaluada,False
305,ESPECIMENES,RABO DE AJI,MICRURUS MIPARTITUS,NE,No evaluada,False
306,ESPECIMENES,ZARIGÜEYA,MARMOSOPS SP.,NE,No evaluada,False
307,ESPECIMENES,ESCORPION,ESCORPION,NE,No evaluada,False
308,ESPECIMENES,SERPIENTE,DENDROPHIDION BIVITTATUS,NE,No evaluada,False
